ref_date,geo,noc_desc,job_char,predicted_vacancies
01-04-2026,Canada,"Total, all occupations",Part-time,8013.059
01-04-2026,Canada,"Business, finance and administration occupations","Type of work, all types",9061.848
01-04-2026,Canada,"Business, finance and administration occupations",Full-time,9932.679
01-04-2026,Canada,"Business, finance and administration occupations",Part-time,10892.095
01-04-2026,Canada,Natural and applied sciences and related occupations,"Type of work, all types",4491.607
01-04-2026,Canada,Natural and applied sciences and related occupations,Full-time,6392.183
01-04-2026,Canada,Natural and applied sciences and related occupations,Part-time,7022.612
01-04-2026,Canada,Health occupations,"Type of work, all types",8020.233
01-04-2026,Canada,Health occupations,Full-time,9067.447
01-04-2026,Canada,Health occupations,Part-time,9935.397
01-04-2026,Canada,"Occupations in education, law and social, community and government services","Type of work, all types",10892.736
01-04-2026,Canada,"Occupations in education, law and social, community and government services",Full-time,4496.048
01-04-2026,Canada,"Occupations in education, law and social, community and government services",Part-time,6399.34
01-04-2026,Canada,Sales and service occupations,"Type of work, all types",7029.373
01-04-2026,Canada,Sales and service occupations,Full-time,8026.1685
01-04-2026,Canada,Sales and service occupations,Part-time,9072.062
01-04-2026,Canada,"Trades, transport and equipment operators and related occupations","Type of work, all types",9937.582
01-04-2026,Canada,"Trades, transport and equipment operators and related occupations",Full-time,10893.225
01-04-2026,Canada,"Trades, transport and equipment operators and related occupations",Part-time,4499.5864
01-04-2026,Canada,Occupations in manufacturing and utilities,"Type of work, all types",6405.176
01-04-2026,Canada,Occupations in manufacturing and utilities,Full-time,7034.918
01-04-2026,Canada,Occupations in manufacturing and utilities,Part-time,8031.0776
01-04-2026,Canada,"Occupations in art, culture, recreation and sport","Type of work, all types",9075.871
01-04-2026,Canada,"Occupations in art, culture, recreation and sport",Full-time,9939.345
01-04-2026,Canada,"Occupations in art, culture, recreation and sport",Part-time,10893.612
01-04-2026,Canada,"Natural resources, agriculture and related production occupations","Type of work, all types",4502.369
01-04-2026,Canada,"Natural resources, agriculture and related production occupations",Full-time,6409.9097
01-04-2026,Canada,"Natural resources, agriculture and related production occupations",Part-time,7039.451
01-04-2026,Canada,Legislative and senior management occupations,"Type of work, all types",8035.1387
01-04-2026,Canada,Legislative and senior management occupations,Full-time,9079.018
01-04-2026,Canada,Legislative and senior management occupations,Part-time,9940.768
01-07-2026,Newfoundland and Labrador,"Total, all occupations","Type of work, all types",10893.925
01-07-2026,Newfoundland and Labrador,"Total, all occupations",Full-time,2658.7087
01-07-2026,Newfoundland and Labrador,"Total, all occupations",Part-time,3112.814
01-07-2026,Newfoundland and Labrador,"Business, finance and administration occupations","Type of work, all types",3798.7002
01-07-2026,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,4366.839
01-07-2026,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,4768.502
01-07-2026,Newfoundland and Labrador,Natural and applied sciences and related occupations,"Type of work, all types",5244.523
01-07-2026,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,5412.0176
01-07-2026,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,2441.664
01-07-2026,Newfoundland and Labrador,Health occupations,"Type of work, all types",2939.8687
01-07-2026,Newfoundland and Labrador,Health occupations,Full-time,3677.3015
01-07-2026,Newfoundland and Labrador,Health occupations,Part-time,4309.7334
01-07-2026,Newfoundland and Labrador,"Occupations in education, law and social, community and government services","Type of work, all types",4729.56
01-07-2026,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,5237.0693
01-07-2026,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,5480.8696
01-07-2026,Newfoundland and Labrador,Sales and service occupations,"Type of work, all types",2442.7283
01-07-2026,Newfoundland and Labrador,Sales and service occupations,Full-time,2998.8438
01-07-2026,Newfoundland and Labrador,Sales and service occupations,Part-time,3738.3662
01-07-2026,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations","Type of work, all types",4473.137
01-07-2026,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,5093.1943
01-07-2026,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,5812.4526
01-07-2026,Newfoundland and Labrador,Occupations in manufacturing and utilities,"Type of work, all types",6460.322
01-07-2026,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,2738.9573
01-07-2026,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,3441.2456
01-07-2026,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport","Type of work, all types",4156.3735
01-07-2026,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,5029.775
01-07-2026,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,5892.47
01-07-2026,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations","Type of work, all types",6836.3384
01-07-2026,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,7762.9966
01-07-2026,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,2994.648
01-07-2026,Newfoundland and Labrador,Legislative and senior management occupations,"Type of work, all types",4037.8655
01-07-2026,Newfoundland and Labrador,Legislative and senior management occupations,Full-time,4768.784
01-07-2026,Newfoundland and Labrador,Legislative and senior management occupations,Part-time,5809.5127
01-07-2026,Prince Edward Island,"Total, all occupations","Type of work, all types",6896.8057
01-07-2026,Prince Edward Island,"Total, all occupations",Full-time,7979.261
01-07-2026,Prince Edward Island,"Total, all occupations",Part-time,9101.453
01-07-2026,Prince Edward Island,"Business, finance and administration occupations","Type of work, all types",2945.5981
01-07-2026,Prince Edward Island,"Business, finance and administration occupations",Full-time,4055.6577
01-07-2026,Prince Edward Island,"Business, finance and administration occupations",Part-time,4793.621
01-07-2026,Prince Edward Island,Natural and applied sciences and related occupations,"Type of work, all types",5894.0312
01-07-2026,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,7045.139
01-07-2026,Prince Edward Island,Natural and applied sciences and related occupations,Part-time,8153.063
01-07-2026,Prince Edward Island,Health occupations,"Type of work, all types",9333.757
01-07-2026,Prince Edward Island,Health occupations,Full-time,3027.2922
01-07-2026,Prince Edward Island,Health occupations,Part-time,4250.432
01-07-2026,Prince Edward Island,"Occupations in education, law and social, community and government services","Type of work, all types",4990.948
01-07-2026,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,6129.9946
01-07-2026,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,7327.2915
01-07-2026,Prince Edward Island,Sales and service occupations,"Type of work, all types",8456.105
01-07-2026,Prince Edward Island,Sales and service occupations,Full-time,9653.109
01-07-2026,Prince Edward Island,Sales and service occupations,Part-time,3088.7507
01-07-2026,Prince Edward Island,"Trades, transport and equipment operators and related occupations","Type of work, all types",4404.865
01-07-2026,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,5150.4404
01-07-2026,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,6321.565
01-07-2026,Prince Edward Island,Occupations in manufacturing and utilities,"Type of work, all types",7554.0234
01-07-2026,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,8702.53
01-07-2026,Prince Edward Island,Occupations in manufacturing and utilities,Part-time,9907.259
01-07-2026,Prince Edward Island,"Occupations in art, culture, recreation and sport","Type of work, all types",3155.0364
01-07-2026,Prince Edward Island,"Occupations in art, culture, recreation and sport",Full-time,4558.0083
01-07-2026,Prince Edward Island,"Occupations in art, culture, recreation and sport",Part-time,5306.2485
01-07-2026,Prince Edward Island,"Natural resources, agriculture and related production occupations","Type of work, all types",6503.547
01-07-2026,Prince Edward Island,"Natural resources, agriculture and related production occupations",Full-time,7764.2607
01-07-2026,Prince Edward Island,"Natural resources, agriculture and related production occupations",Part-time,8926.784
01-07-2026,Prince Edward Island,Legislative and senior management occupations,"Type of work, all types",10130.341
01-07-2026,Prince Edward Island,Legislative and senior management occupations,Full-time,3229.3962
01-07-2026,Prince Edward Island,Legislative and senior management occupations,Part-time,4713.5713
01-07-2026,Nova Scotia,"Total, all occupations","Type of work, all types",5462.993
01-07-2026,Nova Scotia,"Total, all occupations",Full-time,6678.746
01-07-2026,Nova Scotia,"Total, all occupations",Part-time,7957.5073
01-07-2026,Nova Scotia,"Business, finance and administration occupations","Type of work, all types",9125.323
01-07-2026,Nova Scotia,"Business, finance and administration occupations",Full-time,10320.72
01-07-2026,Nova Scotia,"Business, finance and administration occupations",Part-time,3330.182
01-07-2026,Nova Scotia,Natural and applied sciences and related occupations,"Type of work, all types",4892.869
01-07-2026,Nova Scotia,Natural and applied sciences and related occupations,Full-time,5640.962
01-07-2026,Nova Scotia,Natural and applied sciences and related occupations,Part-time,6863.9507
01-07-2026,Nova Scotia,Health occupations,"Type of work, all types",8146.047
01-07-2026,Nova Scotia,Health occupations,Full-time,9307.119
01-07-2026,Nova Scotia,Health occupations,Part-time,10488.616
01-07-2026,Nova Scotia,"Occupations in education, law and social, community and government services","Type of work, all types",3575.543
01-07-2026,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,5237.1694
01-07-2026,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,5968.675
01-07-2026,Nova Scotia,Sales and service occupations,"Type of work, all types",7163.7295
01-07-2026,Nova Scotia,Sales and service occupations,Full-time,8409.635
01-07-2026,Nova Scotia,Sales and service occupations,Part-time,9527.924
01-07-2026,Nova Scotia,"Trades, transport and equipment operators and related occupations","Type of work, all types",10677.305
01-07-2026,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,4019.6797
01-07-2026,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,5781.7017
01-07-2026,Nova Scotia,Occupations in manufacturing and utilities,"Type of work, all types",6466.4175
01-07-2026,Nova Scotia,Occupations in manufacturing and utilities,Full-time,7569.5327
01-07-2026,Nova Scotia,Occupations in manufacturing and utilities,Part-time,8720.178
01-07-2026,Nova Scotia,"Occupations in art, culture, recreation and sport","Type of work, all types",9735.309
01-07-2026,Nova Scotia,"Occupations in art, culture, recreation and sport",Full-time,10813.334
01-07-2026,Nova Scotia,"Occupations in art, culture, recreation and sport",Part-time,4236.1675
01-07-2026,Nova Scotia,"Natural resources, agriculture and related production occupations","Type of work, all types",6019.9717
01-07-2026,Nova Scotia,"Natural resources, agriculture and related production occupations",Full-time,6676.424
01-07-2026,Nova Scotia,"Natural resources, agriculture and related production occupations",Part-time,7723.192
01-07-2026,Nova Scotia,Legislative and senior management occupations,"Type of work, all types",8826.0205
01-07-2026,Nova Scotia,Legislative and senior management occupations,Full-time,9790.627
01-07-2026,Nova Scotia,Legislative and senior management occupations,Part-time,10829.785
01-07-2026,New Brunswick,"Total, all occupations","Type of work, all types",4293.407
01-07-2026,New Brunswick,"Total, all occupations",Full-time,6085.2983
01-07-2026,New Brunswick,"Total, all occupations",Part-time,6734.3657
01-07-2026,New Brunswick,"Business, finance and administration occupations","Type of work, all types",7766.1997
01-07-2026,New Brunswick,"Business, finance and administration occupations",Full-time,8857.006
01-07-2026,New Brunswick,"Business, finance and administration occupations",Part-time,9807.619
01-07-2026,New Brunswick,Natural and applied sciences and related occupations,"Type of work, all types",10834.846
01-07-2026,New Brunswick,Natural and applied sciences and related occupations,Full-time,4324.653
01-07-2026,New Brunswick,Natural and applied sciences and related occupations,Part-time,6131.0547
01-07-2026,New Brunswick,Health occupations,"Type of work, all types",6777.195
01-07-2026,New Brunswick,Health occupations,Full-time,7803.4316
01-07-2026,New Brunswick,Health occupations,Part-time,8888.1045
01-07-2026,New Brunswick,"Occupations in education, law and social, community and government services","Type of work, all types",9828.063
01-07-2026,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,10845.873
01-07-2026,New Brunswick,"Occupations in education, law and social, community and government services",Part-time,4351.8613
01-07-2026,New Brunswick,Sales and service occupations,"Type of work, all types",6173.657
01-07-2026,New Brunswick,Sales and service occupations,Full-time,6817.4727
01-07-2026,New Brunswick,Sales and service occupations,Part-time,7839.5312
01-07-2026,New Brunswick,"Trades, transport and equipment operators and related occupations","Type of work, all types",8919.013
01-07-2026,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,9848.625
01-07-2026,New Brunswick,"Trades, transport and equipment operators and related occupations",Part-time,10857.085
01-07-2026,New Brunswick,Occupations in manufacturing and utilities,"Type of work, all types",4376.255
01-07-2026,New Brunswick,Occupations in manufacturing and utilities,Full-time,6212.1323
01-07-2026,New Brunswick,Occupations in manufacturing and utilities,Part-time,6853.8096
01-07-2026,New Brunswick,"Occupations in art, culture, recreation and sport","Type of work, all types",7872.057
01-07-2026,New Brunswick,"Occupations in art, culture, recreation and sport",Full-time,8946.656
01-07-2026,New Brunswick,"Occupations in art, culture, recreation and sport",Part-time,9866.482
01-07-2026,New Brunswick,"Natural resources, agriculture and related production occupations","Type of work, all types",10866.264
01-07-2026,New Brunswick,"Natural resources, agriculture and related production occupations",Full-time,4398.075
01-07-2026,New Brunswick,"Natural resources, agriculture and related production occupations",Part-time,6246.445
01-07-2026,New Brunswick,Legislative and senior management occupations,"Type of work, all types",6886.1196
01-07-2026,New Brunswick,Legislative and senior management occupations,Full-time,7900.8135
01-07-2026,New Brunswick,Legislative and senior management occupations,Part-time,8970.849
01-07-2026,Quebec,"Total, all occupations","Type of work, all types",9881.631
01-07-2026,Quebec,"Total, all occupations",Full-time,10873.518
01-07-2026,Quebec,"Total, all occupations",Part-time,4417.228
01-07-2026,Quebec,"Business, finance and administration occupations","Type of work, all types",6276.42
01-07-2026,Quebec,"Business, finance and administration occupations",Full-time,6914.269
01-07-2026,Quebec,"Business, finance and administration occupations",Part-time,7925.7046
01-07-2026,Quebec,Natural and applied sciences and related occupations,"Type of work, all types",8991.545
01-07-2026,Quebec,Natural and applied sciences and related occupations,Full-time,9894.156
01-07-2026,Quebec,Natural and applied sciences and related occupations,Part-time,10879.051
01-07-2026,Quebec,Health occupations,"Type of work, all types",4433.8086
01-07-2026,Quebec,Health occupations,Full-time,6302.2563
01-07-2026,Quebec,Health occupations,Part-time,6938.4756
01-07-2026,Quebec,"Occupations in education, law and social, community and government services","Type of work, all types",7946.9805
01-07-2026,Quebec,"Occupations in education, law and social, community and government services",Full-time,9009.03
01-07-2026,Quebec,"Occupations in education, law and social, community and government services",Part-time,9904.381
01-07-2026,Quebec,Sales and service occupations,"Type of work, all types",10883.1875
01-07-2026,Quebec,Sales and service occupations,Full-time,4447.986
01-07-2026,Quebec,Sales and service occupations,Part-time,6324.276
01-07-2026,Quebec,"Trades, transport and equipment operators and related occupations","Type of work, all types",6959.076
01-07-2026,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,7964.996
01-07-2026,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,9023.671
01-07-2026,Quebec,Occupations in manufacturing and utilities,"Type of work, all types",9912.653
01-07-2026,Quebec,Occupations in manufacturing and utilities,Full-time,10886.239
01-07-2026,Quebec,Occupations in manufacturing and utilities,Part-time,4459.9834
01-07-2026,Quebec,"Occupations in art, culture, recreation and sport","Type of work, all types",6342.88
01-07-2026,Quebec,"Occupations in art, culture, recreation and sport",Full-time,6976.4673
01-07-2026,Quebec,"Occupations in art, culture, recreation and sport",Part-time,7980.147
01-07-2026,Quebec,"Natural resources, agriculture and related production occupations","Type of work, all types",9035.856
01-07-2026,Quebec,"Natural resources, agriculture and related production occupations",Full-time,9919.314
01-07-2026,Quebec,"Natural resources, agriculture and related production occupations",Part-time,10888.472
01-07-2026,Quebec,Legislative and senior management occupations,"Type of work, all types",4470.0386
01-07-2026,Quebec,Legislative and senior management occupations,Full-time,6358.482
01-07-2026,Quebec,Legislative and senior management occupations,Part-time,6991.052
01-07-2026,Ontario,"Total, all occupations","Type of work, all types",7992.824
01-07-2026,Ontario,"Total, all occupations",Full-time,9045.957
01-07-2026,Ontario,"Total, all occupations",Part-time,9924.664
01-07-2026,Ontario,"Business, finance and administration occupations","Type of work, all types",10890.101
01-07-2026,Ontario,"Business, finance and administration occupations",Full-time,4478.389
01-07-2026,Ontario,"Business, finance and administration occupations",Part-time,6371.484
01-07-2026,Ontario,Natural and applied sciences and related occupations,"Type of work, all types",7003.218
01-07-2026,Ontario,Natural and applied sciences and related occupations,Full-time,8003.391
01-07-2026,Ontario,Natural and applied sciences and related occupations,Part-time,9054.311
01-07-2026,Ontario,Health occupations,"Type of work, all types",9928.959
01-07-2026,Ontario,Health occupations,Full-time,10891.294
01-07-2026,Ontario,Health occupations,Part-time,4485.263
01-07-2026,Ontario,"Occupations in education, law and social, community and government services","Type of work, all types",6382.2583
01-07-2026,Ontario,"Occupations in education, law and social, community and government services",Full-time,7013.3193
01-07-2026,Ontario,"Occupations in education, law and social, community and government services",Part-time,8012.177
01-07-2026,Ontario,Sales and service occupations,"Type of work, all types",9061.209
01-07-2026,Ontario,Sales and service occupations,Full-time,9932.406
01-07-2026,Ontario,Sales and service occupations,Part-time,10892.175
01-07-2026,Ontario,"Trades, transport and equipment operators and related occupations","Type of work, all types",4490.87
01-07-2026,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,6391.1426
01-07-2026,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,7021.673
01-07-2026,Ontario,Occupations in manufacturing and utilities,"Type of work, all types",8019.466
01-07-2026,Ontario,Occupations in manufacturing and utilities,Full-time,9066.903
01-07-2026,Ontario,Occupations in manufacturing and utilities,Part-time,9935.179
01-07-2026,Ontario,"Occupations in art, culture, recreation and sport","Type of work, all types",10892.835
01-07-2026,Ontario,"Occupations in art, culture, recreation and sport",Full-time,4495.3984
01-07-2026,Ontario,"Occupations in art, culture, recreation and sport",Part-time,6398.4316
01-07-2026,Ontario,"Natural resources, agriculture and related production occupations","Type of work, all types",7028.5557
01-07-2026,Ontario,"Natural resources, agriculture and related production occupations",Full-time,8025.5054
01-07-2026,Ontario,"Natural resources, agriculture and related production occupations",Part-time,9071.603
01-07-2026,Ontario,Legislative and senior management occupations,"Type of work, all types",9937.412
01-07-2026,Ontario,Legislative and senior management occupations,Full-time,10893.341
01-07-2026,Ontario,Legislative and senior management occupations,Part-time,4499.017
01-07-2026,Manitoba,"Total, all occupations","Type of work, all types",6404.386
01-07-2026,Manitoba,"Total, all occupations",Full-time,7034.21
01-07-2026,Manitoba,"Total, all occupations",Part-time,8030.5093
01-07-2026,Manitoba,"Business, finance and administration occupations","Type of work, all types",9075.486
01-07-2026,Manitoba,"Business, finance and administration occupations",Full-time,9939.214
01-07-2026,Manitoba,"Business, finance and administration occupations",Part-time,10893.738
01-07-2026,Manitoba,Natural and applied sciences and related occupations,"Type of work, all types",4501.876
01-07-2026,Manitoba,Natural and applied sciences and related occupations,Full-time,6409.2305
01-07-2026,Manitoba,Natural and applied sciences and related occupations,Part-time,7038.844
01-07-2026,Manitoba,Health occupations,"Type of work, all types",8034.6543
01-07-2026,Manitoba,Health occupations,Full-time,9078.7
01-07-2026,Manitoba,Health occupations,Part-time,9940.673
01-07-2026,Manitoba,"Occupations in education, law and social, community and government services","Type of work, all types",10894.061
01-07-2026,Manitoba,"Occupations in education, law and social, community and government services",Full-time,2659.4895
01-07-2026,Manitoba,"Occupations in education, law and social, community and government services",Part-time,3113.3042
01-07-2026,Manitoba,Sales and service occupations,"Type of work, all types",3799.1277
01-07-2026,Manitoba,Sales and service occupations,Full-time,4367.198
01-07-2026,Manitoba,Sales and service occupations,Part-time,4768.8213
01-07-2026,Manitoba,"Trades, transport and equipment operators and related occupations","Type of work, all types",5244.961
01-07-2026,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,5412.7603
01-07-2026,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,2441.532
01-07-2026,Manitoba,Occupations in manufacturing and utilities,"Type of work, all types",2939.9294
01-07-2026,Manitoba,Occupations in manufacturing and utilities,Full-time,3677.3396
01-07-2026,Manitoba,Occupations in manufacturing and utilities,Part-time,4309.829
01-07-2026,Manitoba,"Occupations in art, culture, recreation and sport","Type of work, all types",4729.856
01-07-2026,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,5237.353
01-07-2026,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,5480.984
01-07-2026,Manitoba,"Natural resources, agriculture and related production occupations","Type of work, all types",2443.483
01-07-2026,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,2998.8616
01-07-2026,Manitoba,"Natural resources, agriculture and related production occupations",Part-time,3738.2495
01-07-2026,Manitoba,Legislative and senior management occupations,"Type of work, all types",4472.292
01-07-2026,Manitoba,Legislative and senior management occupations,Full-time,5091.3203
01-07-2026,Manitoba,Legislative and senior management occupations,Part-time,5809.7437
01-07-2026,Saskatchewan,"Total, all occupations","Type of work, all types",6456.8823
01-07-2026,Saskatchewan,"Total, all occupations",Full-time,2737.7732
01-07-2026,Saskatchewan,"Total, all occupations",Part-time,3437.9004
01-07-2026,Saskatchewan,"Business, finance and administration occupations","Type of work, all types",4152.874
01-07-2026,Saskatchewan,"Business, finance and administration occupations",Full-time,5025.138
01-07-2026,Saskatchewan,"Business, finance and administration occupations",Part-time,5886.3364
01-07-2026,Saskatchewan,Natural and applied sciences and related occupations,"Type of work, all types",6829.172
01-07-2026,Saskatchewan,Natural and applied sciences and related occupations,Full-time,7755.3433
01-07-2026,Saskatchewan,Natural and applied sciences and related occupations,Part-time,2995.4875
01-07-2026,Saskatchewan,Health occupations,"Type of work, all types",4037.6724
01-07-2026,Saskatchewan,Health occupations,Full-time,4768.434
01-07-2026,Saskatchewan,Health occupations,Part-time,5808.4517
01-07-2026,Saskatchewan,"Occupations in education, law and social, community and government services","Type of work, all types",6895.0444
01-07-2026,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,7977.298
01-07-2026,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,9099.077
01-07-2026,Saskatchewan,Sales and service occupations,"Type of work, all types",2946.4321
01-07-2026,Saskatchewan,Sales and service occupations,Full-time,4056.1519
01-07-2026,Saskatchewan,Sales and service occupations,Part-time,4794.067
01-07-2026,Saskatchewan,"Trades, transport and equipment operators and related occupations","Type of work, all types",5894.17
01-07-2026,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,7045.0254
01-07-2026,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,8152.954
01-07-2026,Saskatchewan,Occupations in manufacturing and utilities,"Type of work, all types",9333.505
01-07-2026,Saskatchewan,Occupations in manufacturing and utilities,Full-time,3027.4072
01-07-2026,Saskatchewan,Occupations in manufacturing and utilities,Part-time,4250.063
01-07-2026,Saskatchewan,"Occupations in art, culture, recreation and sport","Type of work, all types",4990.5347
01-07-2026,Saskatchewan,"Occupations in art, culture, recreation and sport",Full-time,6129.375
01-07-2026,Saskatchewan,"Occupations in art, culture, recreation and sport",Part-time,7326.5537
01-07-2026,Saskatchewan,"Natural resources, agriculture and related production occupations","Type of work, all types",8455.404
01-07-2026,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,9652.316
01-07-2026,Saskatchewan,"Natural resources, agriculture and related production occupations",Part-time,3089.0442
01-07-2026,Saskatchewan,Legislative and senior management occupations,"Type of work, all types",4404.957
01-07-2026,Saskatchewan,Legislative and senior management occupations,Full-time,5150.4863
01-07-2026,Saskatchewan,Legislative and senior management occupations,Part-time,6321.481
01-07-2026,Alberta,"Total, all occupations","Type of work, all types",7553.9243
01-07-2026,Alberta,"Total, all occupations",Full-time,8702.494
01-07-2026,Alberta,"Total, all occupations",Part-time,9907.137
01-07-2026,Alberta,"Business, finance and administration occupations","Type of work, all types",3155.1257
01-07-2026,Alberta,"Business, finance and administration occupations",Full-time,4557.7656
01-07-2026,Alberta,"Business, finance and administration occupations",Part-time,5305.96
01-07-2026,Alberta,Natural and applied sciences and related occupations,"Type of work, all types",6503.134
01-07-2026,Alberta,Natural and applied sciences and related occupations,Full-time,7763.8545
01-07-2026,Alberta,Natural and applied sciences and related occupations,Part-time,8926.472
01-07-2026,Alberta,Health occupations,"Type of work, all types",10129.9795
01-07-2026,Alberta,Health occupations,Full-time,3229.2732
01-07-2026,Alberta,Health occupations,Part-time,4712.906
01-07-2026,Alberta,"Occupations in education, law and social, community and government services","Type of work, all types",5462.268
01-07-2026,Alberta,"Occupations in education, law and social, community and government services",Full-time,6677.881
01-07-2026,Alberta,"Occupations in education, law and social, community and government services",Part-time,7956.661
01-07-2026,Alberta,Sales and service occupations,"Type of work, all types",9124.601
01-07-2026,Alberta,Sales and service occupations,Full-time,10319.996
01-07-2026,Alberta,Sales and service occupations,Part-time,3329.646
01-07-2026,Alberta,"Trades, transport and equipment operators and related occupations","Type of work, all types",4891.4946
01-07-2026,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,5639.5293
01-07-2026,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,6862.384
01-07-2026,Alberta,Occupations in manufacturing and utilities,"Type of work, all types",8144.5376
01-07-2026,Alberta,Occupations in manufacturing and utilities,Full-time,9305.799
01-07-2026,Alberta,Occupations in manufacturing and utilities,Part-time,10487.388
01-07-2026,Alberta,"Occupations in art, culture, recreation and sport","Type of work, all types",3574.3562
01-07-2026,Alberta,"Occupations in art, culture, recreation and sport",Full-time,5234.8623
01-07-2026,Alberta,"Occupations in art, culture, recreation and sport",Part-time,5966.3545
01-07-2026,Alberta,"Natural resources, agriculture and related production occupations","Type of work, all types",7161.3647
01-07-2026,Alberta,"Natural resources, agriculture and related production occupations",Full-time,8407.438
01-07-2026,Alberta,"Natural resources, agriculture and related production occupations",Part-time,9526.069
01-07-2026,Alberta,Legislative and senior management occupations,"Type of work, all types",10675.718
01-07-2026,Alberta,Legislative and senior management occupations,Full-time,4018.0933
01-07-2026,Alberta,Legislative and senior management occupations,Part-time,5778.972
01-07-2026,British Columbia,"Total, all occupations","Type of work, all types",6463.7505
01-07-2026,British Columbia,"Total, all occupations",Full-time,7566.965
01-07-2026,British Columbia,"Total, all occupations",Part-time,8717.886
01-07-2026,British Columbia,"Business, finance and administration occupations","Type of work, all types",9733.545
01-07-2026,British Columbia,"Business, finance and administration occupations",Full-time,10812.064
01-07-2026,British Columbia,"Business, finance and administration occupations",Part-time,4234.5913
01-07-2026,British Columbia,Natural and applied sciences and related occupations,"Type of work, all types",6017.342
01-07-2026,British Columbia,Natural and applied sciences and related occupations,Full-time,6673.8945
01-07-2026,British Columbia,Natural and applied sciences and related occupations,Part-time,7720.818
01-07-2026,British Columbia,Health occupations,"Type of work, all types",8823.935
01-07-2026,British Columbia,Health occupations,Full-time,9789.108
01-07-2026,British Columbia,Health occupations,Part-time,10828.83
01-07-2026,British Columbia,"Occupations in education, law and social, community and government services","Type of work, all types",4291.791
01-07-2026,British Columbia,"Occupations in education, law and social, community and government services",Full-time,6082.6357
01-07-2026,British Columbia,"Occupations in education, law and social, community and government services",Part-time,6731.8257
01-07-2026,British Columbia,Sales and service occupations,"Type of work, all types",7763.8486
01-07-2026,British Columbia,Sales and service occupations,Full-time,8854.962
01-07-2026,British Columbia,Sales and service occupations,Part-time,9806.181
01-07-2026,British Columbia,"Trades, transport and equipment operators and related occupations","Type of work, all types",10834.002
01-07-2026,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,4322.9727
01-07-2026,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,6128.3184
01-07-2026,British Columbia,Occupations in manufacturing and utilities,"Type of work, all types",6774.5996
01-07-2026,British Columbia,Occupations in manufacturing and utilities,Full-time,7801.0547
01-07-2026,British Columbia,Occupations in manufacturing and utilities,Part-time,8886.06
01-07-2026,British Columbia,"Occupations in art, culture, recreation and sport","Type of work, all types",9826.661
01-07-2026,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,10845.099
01-07-2026,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,4350.162
01-07-2026,British Columbia,"Natural resources, agriculture and related production occupations","Type of work, all types",6170.921
01-07-2026,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,6814.892
