ref_date,geo,noc_desc,job_char,predicted_vacancies
2025-10-01,Alberta,"Natural resources, agriculture and related production occupations",Part-time,2205.4133
2025-10-01,British Columbia,"Business, finance and administration occupations",Full-time,2188.0745
2025-10-01,British Columbia,"Business, finance and administration occupations",Part-time,2209.279
2025-10-01,British Columbia,Natural and applied sciences and related occupations,Full-time,2907.765
2025-10-01,British Columbia,Natural and applied sciences and related occupations,Part-time,2992.159
2025-10-01,British Columbia,Health occupations,Full-time,2817.9417
2025-10-01,British Columbia,Health occupations,Part-time,
2025-10-01,British Columbia,"Occupations in education, law and social, community and government services",Full-time,2657.6775
2025-10-01,British Columbia,"Occupations in education, law and social, community and government services",Part-time,2768.0813
2025-10-01,British Columbia,Sales and service occupations,Full-time,2702.546
2025-10-01,British Columbia,Sales and service occupations,Part-time,2710.487
2025-10-01,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,2656.1265
2025-10-01,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,2762.382
2025-10-01,British Columbia,Occupations in manufacturing and utilities,Full-time,2696.5698
2025-10-01,British Columbia,Occupations in manufacturing and utilities,Part-time,2704.814
2025-10-01,British Columbia,Legislative and senior management occupations,Full-time,2324.6196
2025-10-01,British Columbia,Legislative and senior management occupations,Part-time,2257.7378
2025-10-01,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,2214.0215
2025-10-01,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,
2025-10-01,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,3172.0266
2025-10-01,British Columbia,"Natural resources, agriculture and related production occupations",Part-time,3168.2358
2025-10-01,Yukon,"Business, finance and administration occupations",Full-time,3077.5347
2025-10-01,Yukon,"Business, finance and administration occupations",Part-time,
2025-10-01,Yukon,Natural and applied sciences and related occupations,Full-time,30.88284
2025-10-01,Yukon,Natural and applied sciences and related occupations,Part-time,19.755066
2025-10-01,Yukon,Health occupations,Full-time,19.967384
2025-10-01,Yukon,Health occupations,Part-time,22.308857
2025-10-01,Yukon,"Occupations in education, law and social, community and government services",Full-time,51.229546
2025-10-01,Yukon,"Occupations in education, law and social, community and government services",Part-time,47.909046
2025-10-01,Yukon,Sales and service occupations,Full-time,46.407547
2025-10-01,Yukon,Sales and service occupations,Part-time,45.133884
2025-10-01,Yukon,"Trades, transport and equipment operators and related occupations",Full-time,104.932846
2025-10-01,Yukon,"Trades, transport and equipment operators and related occupations",Part-time,113.41775
2025-10-01,Yukon,Occupations in manufacturing and utilities,Full-time,109.00362
2025-10-01,Yukon,Occupations in manufacturing and utilities,Part-time,101.383545
2025-10-01,Yukon,Legislative and senior management occupations,Full-time,109.33402
2025-10-01,Yukon,Legislative and senior management occupations,Part-time,117.545135
2025-10-01,Yukon,"Occupations in art, culture, recreation and sport",Full-time,114.5944
2025-10-01,Yukon,"Occupations in art, culture, recreation and sport",Part-time,104.40463
2025-10-01,Yukon,"Natural resources, agriculture and related production occupations",Full-time,43.008068
2025-10-01,Yukon,"Natural resources, agriculture and related production occupations",Part-time,36.45113
2025-10-01,Nunavut,"Business, finance and administration occupations",Full-time,33.893753
2025-10-01,Nunavut,"Business, finance and administration occupations",Part-time,
2025-10-01,Nunavut,Natural and applied sciences and related occupations,Full-time,43.008068
2025-10-01,Nunavut,Natural and applied sciences and related occupations,Part-time,36.45113
2025-10-01,Nunavut,Health occupations,Full-time,33.893753
2025-10-01,Nunavut,Health occupations,Part-time,
2025-10-01,Nunavut,"Occupations in education, law and social, community and government services",Full-time,3503.446
2025-10-01,Nunavut,"Occupations in education, law and social, community and government services",Part-time,3467.0178
2025-10-01,Nunavut,Sales and service occupations,Full-time,3460.9814
2025-10-01,Nunavut,Sales and service occupations,Part-time,3465.8687
2025-10-01,Nunavut,"Trades, transport and equipment operators and related occupations",Full-time,3495.2607
2025-10-01,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,3513.36
2025-10-01,Nunavut,Occupations in manufacturing and utilities,Full-time,3469.7258
2025-10-01,Nunavut,Occupations in manufacturing and utilities,Part-time,
2025-10-01,Nunavut,Legislative and senior management occupations,Full-time,3739.9363
2025-10-01,Nunavut,Legislative and senior management occupations,Part-time,3604.7104
2025-10-01,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,3617.5056
2025-10-01,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,3594.9436
2025-10-01,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,3763.5793
2025-10-01,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,3768.2158
2025-10-01,Northwest Territories,"Business, finance and administration occupations",Full-time,3769.9534
2025-10-01,Northwest Territories,"Business, finance and administration occupations",Part-time,3792.5952
2025-10-01,Northwest Territories,Natural and applied sciences and related occupations,Full-time,3111.5813
2025-10-01,Northwest Territories,Natural and applied sciences and related occupations,Part-time,3153.2085
2025-10-01,Northwest Territories,Health occupations,Full-time,3089.5288
2025-10-01,Northwest Territories,Health occupations,Part-time,
2025-10-01,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,3805.4783
2025-10-01,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,3866.2312
2025-10-01,Northwest Territories,Sales and service occupations,Full-time,3915.5151
2025-10-01,Northwest Territories,Sales and service occupations,Part-time,3944.0354
2025-10-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,3829.4727
2025-10-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,3905.6785
2025-10-01,Northwest Territories,Occupations in manufacturing and utilities,Full-time,3937.017
2025-10-01,Northwest Territories,Occupations in manufacturing and utilities,Part-time,3950.802
2025-10-01,Northwest Territories,Legislative and senior management occupations,Full-time,3499.3962
2025-10-01,Northwest Territories,Legislative and senior management occupations,Part-time,3516.6497
2025-10-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,3474.3738
2025-10-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,
2025-10-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,3975.3477
2025-10-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,4000.6538
2026-01-01,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,4008.4006
2026-01-01,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,4029.1392
2026-01-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,3913.1333
2026-01-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,3958.1414
2026-01-01,Newfoundland and Labrador,Health occupations,Full-time,3977.1812
2026-01-01,Newfoundland and Labrador,Health occupations,Part-time,4003.0083
2026-01-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,4162.4883
2026-01-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,4089.2332
2026-01-01,Newfoundland and Labrador,Sales and service occupations,Full-time,4073.196
2026-01-01,Newfoundland and Labrador,Sales and service occupations,Part-time,
2026-01-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,3984.3176
2026-01-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,3629.5376
2026-01-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,3635.4036
2026-01-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,3715.7434
2026-01-01,Newfoundland and Labrador,Legislative and senior management occupations,Full-time,4017.0676
2026-01-01,Newfoundland and Labrador,Legislative and senior management occupations,Part-time,3662.3223
2026-01-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,3736.0107
2026-01-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,3857.0767
2026-01-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,4110.736
2026-01-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,3974.4285
2026-01-01,Prince Edward Island,"Business, finance and administration occupations",Full-time,3930.512
2026-01-01,Prince Edward Island,"Business, finance and administration occupations",Part-time,
2026-01-01,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,3955.9788
2026-01-01,Prince Edward Island,Natural and applied sciences and related occupations,Part-time,3613.885
2026-01-01,Prince Edward Island,Health occupations,Full-time,3626.7666
2026-01-01,Prince Edward Island,Health occupations,Part-time,3699.5913
2026-01-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,5192.028
2026-01-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,5452.7554
2026-01-01,Prince Edward Island,Sales and service occupations,Full-time,5310.2393
2026-01-01,Prince Edward Island,Sales and service occupations,Part-time,5276.023
2026-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,5496.7656
2026-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,5658.9766
2026-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,5605.2246
2026-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Part-time,5382.625
2026-01-01,Prince Edward Island,Legislative and senior management occupations,Full-time,4619.2505
2026-01-01,Prince Edward Island,Legislative and senior management occupations,Part-time,4660.085
2026-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Full-time,4580.457
2026-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Full-time,6596.7803
2026-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Part-time,6493.2944
2026-01-01,Nova Scotia,"Business, finance and administration occupations",Full-time,6471.4873
2026-01-01,Nova Scotia,"Business, finance and administration occupations",Part-time,6342.8604
2026-01-01,Nova Scotia,Natural and applied sciences and related occupations,Full-time,6634.2554
2026-01-01,Nova Scotia,Natural and applied sciences and related occupations,Part-time,6532.567
2026-01-01,Nova Scotia,Health occupations,Full-time,6509.813
2026-01-01,Nova Scotia,Health occupations,Part-time,6366.622
2026-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,6216.227
2026-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,6140.0093
2026-01-01,Nova Scotia,Sales and service occupations,Full-time,6116.0776
2026-01-01,Nova Scotia,Sales and service occupations,Part-time,
2026-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,4020.5903
2026-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,3954.0283
2026-01-01,Nova Scotia,Occupations in manufacturing and utilities,Full-time,3958.45
2026-01-01,Nova Scotia,Occupations in manufacturing and utilities,Part-time,4017.7114
2026-01-01,Nova Scotia,Legislative and senior management occupations,Full-time,4043.002
2026-01-01,Nova Scotia,Legislative and senior management occupations,Part-time,3864.967
2026-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Full-time,3878.5813
2026-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Part-time,3928.1892
2026-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Full-time,4105.009
2026-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Part-time,3928.2432
2026-01-01,New Brunswick,"Business, finance and administration occupations",Full-time,3871.3237
2026-01-01,New Brunswick,"Business, finance and administration occupations",Part-time,
2026-01-01,New Brunswick,Natural and applied sciences and related occupations,Full-time,4006.5427
2026-01-01,New Brunswick,Natural and applied sciences and related occupations,Part-time,3830.5586
2026-01-01,New Brunswick,Health occupations,Full-time,3803.5427
2026-01-01,New Brunswick,Health occupations,Part-time,
2026-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,3012.1284
2026-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Part-time,3030.8408
2026-01-01,New Brunswick,Sales and service occupations,Full-time,3038.7002
2026-01-01,New Brunswick,Sales and service occupations,Part-time,3050.1582
2026-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,2221.6667
2026-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Part-time,2186.4756
2026-01-01,New Brunswick,Occupations in manufacturing and utilities,Full-time,2163.0974
2026-01-01,New Brunswick,Occupations in manufacturing and utilities,Part-time,
2026-01-01,New Brunswick,Legislative and senior management occupations,Full-time,2247.6611
2026-01-01,New Brunswick,Legislative and senior management occupations,Part-time,2356.9458
2026-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Full-time,2317.0732
2026-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Part-time,2302.8672
2026-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Full-time,3091.9124
2026-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Part-time,3018.4014
2026-01-01,Quebec,"Business, finance and administration occupations",Full-time,2994.534
2026-01-01,Quebec,"Business, finance and administration occupations",Part-time,
2026-01-01,Quebec,Natural and applied sciences and related occupations,Full-time,3022.1948
2026-01-01,Quebec,Natural and applied sciences and related occupations,Part-time,2912.6184
2026-01-01,Quebec,Health occupations,Full-time,2955.5845
2026-01-01,Quebec,Health occupations,Part-time,2999.5393
2026-01-01,Quebec,"Occupations in education, law and social, community and government services",Full-time,3064.3613
2026-01-01,Quebec,"Occupations in education, law and social, community and government services",Part-time,2978.802
2026-01-01,Quebec,Sales and service occupations,Full-time,2987.2078
2026-01-01,Quebec,Sales and service occupations,Part-time,3009.147
2026-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,3056.8982
2026-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,2975.9614
2026-01-01,Quebec,Occupations in manufacturing and utilities,Full-time,2965.1895
2026-01-01,Quebec,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Quebec,Legislative and senior management occupations,Full-time,3055.368
2026-01-01,Quebec,Legislative and senior management occupations,Part-time,3001.015
2026-01-01,Quebec,"Occupations in art, culture, recreation and sport",Full-time,2998.482
2026-01-01,Quebec,"Occupations in art, culture, recreation and sport",Part-time,3017.7808
2026-01-01,Quebec,"Natural resources, agriculture and related production occupations",Full-time,3057.9578
2026-01-01,Quebec,"Natural resources, agriculture and related production occupations",Part-time,2918.1716
2026-01-01,Ontario,"Business, finance and administration occupations",Full-time,2955.4307
2026-01-01,Ontario,"Business, finance and administration occupations",Part-time,2990.8594
2026-01-01,Ontario,Natural and applied sciences and related occupations,Full-time,3241.7246
2026-01-01,Ontario,Natural and applied sciences and related occupations,Part-time,3219.3413
2026-01-01,Ontario,Health occupations,Full-time,3180.4082
2026-01-01,Ontario,Health occupations,Part-time,
2026-01-01,Ontario,"Occupations in education, law and social, community and government services",Full-time,3055.3694
2026-01-01,Ontario,"Occupations in education, law and social, community and government services",Part-time,2998.014
2026-01-01,Ontario,Sales and service occupations,Full-time,2995.5044
2026-01-01,Ontario,Sales and service occupations,Part-time,3015.072
2026-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,3055.4016
2026-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,2899.259
2026-01-01,Ontario,Occupations in manufacturing and utilities,Full-time,2933.7844
2026-01-01,Ontario,Occupations in manufacturing and utilities,Part-time,2985.3337
2026-01-01,Ontario,Legislative and senior management occupations,Full-time,3108.4102
2026-01-01,Ontario,Legislative and senior management occupations,Part-time,3137.0132
2026-01-01,Ontario,"Occupations in art, culture, recreation and sport",Full-time,3133.9312
2026-01-01,Ontario,"Occupations in art, culture, recreation and sport",Part-time,3144.957
2026-01-01,Ontario,"Natural resources, agriculture and related production occupations",Full-time,3674.1448
2026-01-01,Ontario,"Natural resources, agriculture and related production occupations",Part-time,3736.53
2026-01-01,Manitoba,"Business, finance and administration occupations",Full-time,3703.8286
2026-01-01,Manitoba,"Business, finance and administration occupations",Part-time,3622.2515
2026-01-01,Manitoba,Natural and applied sciences and related occupations,Full-time,3710.543
2026-01-01,Manitoba,Natural and applied sciences and related occupations,Part-time,3777.2136
2026-01-01,Manitoba,Health occupations,Full-time,3758.3792
2026-01-01,Manitoba,Health occupations,Part-time,3661.0154
2026-01-01,Manitoba,"Occupations in education, law and social, community and government services",Full-time,3084.7886
2026-01-01,Manitoba,"Occupations in education, law and social, community and government services",Part-time,3016.0823
2026-01-01,Manitoba,Sales and service occupations,Full-time,2994.242
2026-01-01,Manitoba,Sales and service occupations,Part-time,
2026-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,4162.7866
2026-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,4119.289
2026-01-01,Manitoba,Occupations in manufacturing and utilities,Full-time,4109.5664
2026-01-01,Manitoba,Occupations in manufacturing and utilities,Part-time,4056.8054
2026-01-01,Manitoba,Legislative and senior management occupations,Full-time,4171.3125
2026-01-01,Manitoba,Legislative and senior management occupations,Part-time,4127.984
2026-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,4118.496
2026-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,4062.3547
2026-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,3817.94
2026-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Part-time,3814.5068
2026-01-01,Saskatchewan,"Business, finance and administration occupations",Full-time,3768.961
2026-01-01,Saskatchewan,"Business, finance and administration occupations",Part-time,
2026-01-01,Saskatchewan,Natural and applied sciences and related occupations,Full-time,3031.188
2026-01-01,Saskatchewan,Natural and applied sciences and related occupations,Part-time,3043.351
2026-01-01,Saskatchewan,Health occupations,Full-time,3047.6047
2026-01-01,Saskatchewan,Health occupations,Part-time,3056.6328
2026-01-01,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,3009.189
2026-01-01,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,3029.025
2026-01-01,Saskatchewan,Sales and service occupations,Full-time,3037.4219
2026-01-01,Saskatchewan,Sales and service occupations,Part-time,3048.5798
2026-01-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,2831.2578
2026-01-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,2838.494
2026-01-01,Saskatchewan,Occupations in manufacturing and utilities,Full-time,2820.947
2026-01-01,Saskatchewan,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Saskatchewan,Legislative and senior management occupations,Full-time,807.9024
2026-01-01,Saskatchewan,Legislative and senior management occupations,Part-time,801.8996
2026-01-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Full-time,804.26654
2026-01-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Part-time,811.60614
2026-01-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,384.89667
2026-01-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Part-time,362.73044
2026-01-01,Alberta,"Business, finance and administration occupations",Full-time,321.8416
2026-01-01,Alberta,"Business, finance and administration occupations",Part-time,
2026-01-01,Alberta,Natural and applied sciences and related occupations,Full-time,854.9921
2026-01-01,Alberta,Natural and applied sciences and related occupations,Part-time,867.58734
2026-01-01,Alberta,Health occupations,Full-time,878.0009
2026-01-01,Alberta,Health occupations,Part-time,886.7801
2026-01-01,Alberta,"Occupations in education, law and social, community and government services",Full-time,839.24634
2026-01-01,Alberta,"Occupations in education, law and social, community and government services",Part-time,860.64417
2026-01-01,Alberta,Sales and service occupations,Full-time,864.3082
2026-01-01,Alberta,Sales and service occupations,Part-time,868.2097
2026-01-01,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,357.3902
2026-01-01,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,329.01382
2026-01-01,Alberta,Occupations in manufacturing and utilities,Full-time,301.83948
2026-01-01,Alberta,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Alberta,Legislative and senior management occupations,Full-time,862.97986
2026-01-01,Alberta,Legislative and senior management occupations,Part-time,788.09875
2026-01-01,Alberta,"Occupations in art, culture, recreation and sport",Full-time,786.145
2026-01-01,Alberta,"Occupations in art, culture, recreation and sport",Part-time,815.4553
2026-01-01,Alberta,"Natural resources, agriculture and related production occupations",Full-time,892.241
2026-01-01,Alberta,"Natural resources, agriculture and related production occupations",Part-time,809.6399
2026-01-01,British Columbia,"Business, finance and administration occupations",Full-time,813.83044
2026-01-01,British Columbia,"Business, finance and administration occupations",Part-time,845.1504
2026-01-01,British Columbia,Natural and applied sciences and related occupations,Full-time,485.48657
2026-01-01,British Columbia,Natural and applied sciences and related occupations,Part-time,476.18924
2026-01-01,British Columbia,Health occupations,Full-time,442.31644
2026-01-01,British Columbia,Health occupations,Part-time,
2026-01-01,British Columbia,"Occupations in education, law and social, community and government services",Full-time,905.7227
2026-01-01,British Columbia,"Occupations in education, law and social, community and government services",Part-time,910.13257
2026-01-01,British Columbia,Sales and service occupations,Full-time,909.4406
2026-01-01,British Columbia,Sales and service occupations,Part-time,919.4663
2026-01-01,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,905.6117
2026-01-01,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,916.4658
2026-01-01,British Columbia,Occupations in manufacturing and utilities,Full-time,914.6159
2026-01-01,British Columbia,Occupations in manufacturing and utilities,Part-time,924.7574
2026-01-01,British Columbia,Legislative and senior management occupations,Full-time,739.1013
2026-01-01,British Columbia,Legislative and senior management occupations,Part-time,738.9095
2026-01-01,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,733.43994
2026-01-01,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,855.5597
2026-01-01,British Columbia,"Natural resources, agriculture and related production occupations",Part-time,797.3192
2026-01-01,Yukon,"Business, finance and administration occupations",Full-time,829.1178
2026-01-01,Yukon,"Business, finance and administration occupations",Part-time,857.1625
2026-01-01,Yukon,Natural and applied sciences and related occupations,Full-time,897.7642
2026-01-01,Yukon,Natural and applied sciences and related occupations,Part-time,855.2729
2026-01-01,Yukon,Health occupations,Full-time,856.26544
2026-01-01,Yukon,Health occupations,Part-time,869.6868
2026-01-01,Yukon,"Occupations in education, law and social, community and government services",Full-time,887.66046
2026-01-01,Yukon,"Occupations in education, law and social, community and government services",Part-time,853.3261
2026-01-01,Yukon,Sales and service occupations,Full-time,838.26575
2026-01-01,Yukon,Sales and service occupations,Part-time,
2026-01-01,Yukon,"Trades, transport and equipment operators and related occupations",Full-time,884.79364
2026-01-01,Yukon,"Trades, transport and equipment operators and related occupations",Part-time,776.15717
2026-01-01,Yukon,Occupations in manufacturing and utilities,Full-time,772.99304
2026-01-01,Yukon,Occupations in manufacturing and utilities,Part-time,791.2113
2026-01-01,Yukon,Legislative and senior management occupations,Full-time,885.9248
2026-01-01,Yukon,Legislative and senior management occupations,Part-time,778.9026
2026-01-01,Yukon,"Occupations in art, culture, recreation and sport",Full-time,783.70294
2026-01-01,Yukon,"Occupations in art, culture, recreation and sport",Part-time,824.7412
2026-01-01,Yukon,"Natural resources, agriculture and related production occupations",Full-time,883.61426
2026-01-01,Yukon,"Natural resources, agriculture and related production occupations",Part-time,780.7552
2026-01-01,Nunavut,"Business, finance and administration occupations",Full-time,805.69946
2026-01-01,Nunavut,"Business, finance and administration occupations",Part-time,837.0014
2026-01-01,Nunavut,Natural and applied sciences and related occupations,Full-time,1437.0645
2026-01-01,Nunavut,Natural and applied sciences and related occupations,Part-time,1424.7615
2026-01-01,Nunavut,Health occupations,Full-time,1410.7052
2026-01-01,Nunavut,Health occupations,Part-time,
2026-01-01,Nunavut,"Occupations in education, law and social, community and government services",Full-time,1635.1335
2026-01-01,Nunavut,"Occupations in education, law and social, community and government services",Part-time,1605.681
2026-01-01,Nunavut,Sales and service occupations,Full-time,1599.3187
2026-01-01,Nunavut,Sales and service occupations,Part-time,1560.144
2026-01-01,Nunavut,"Trades, transport and equipment operators and related occupations",Full-time,1641.1459
2026-01-01,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,1611.6783
2026-01-01,Nunavut,Occupations in manufacturing and utilities,Full-time,1605.09
2026-01-01,Nunavut,Occupations in manufacturing and utilities,Part-time,1563.7054
2026-01-01,Nunavut,Legislative and senior management occupations,Full-time,889.47064
2026-01-01,Nunavut,Legislative and senior management occupations,Part-time,836.57214
2026-01-01,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,828.55536
2026-01-01,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,1206.6278
2026-01-01,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,1287.5829
2026-01-01,Northwest Territories,"Business, finance and administration occupations",Full-time,1239.991
2026-01-01,Northwest Territories,"Business, finance and administration occupations",Part-time,1239.9817
2026-01-01,Northwest Territories,Natural and applied sciences and related occupations,Full-time,1219.9622
2026-01-01,Northwest Territories,Natural and applied sciences and related occupations,Part-time,1302.8573
2026-01-01,Northwest Territories,Health occupations,Full-time,1253.3391
2026-01-01,Northwest Territories,Health occupations,Part-time,1226.7816
2026-01-01,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,878.29755
2026-01-01,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,825.58014
2026-01-01,Northwest Territories,Sales and service occupations,Full-time,818.4036
2026-01-01,Northwest Territories,Sales and service occupations,Part-time,
2026-01-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,897.37805
2026-01-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,887.11676
2026-01-01,Northwest Territories,Occupations in manufacturing and utilities,Full-time,884.5903
2026-01-01,Northwest Territories,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Northwest Territories,Legislative and senior management occupations,Full-time,312.34543
2026-01-01,Northwest Territories,Legislative and senior management occupations,Part-time,307.95706
2026-01-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,293.24014
2026-01-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,502.74597
2026-01-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,498.54053
2026-04-01,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,496.01492
2026-04-01,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,504.47037
2026-04-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,510.0369
2026-04-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,473.78195
2026-04-01,Newfoundland and Labrador,Health occupations,Full-time,464.08072
2026-04-01,Newfoundland and Labrador,Health occupations,Part-time,468.82455
2026-04-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,498.29776
2026-04-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,480.64685
2026-04-01,Newfoundland and Labrador,Sales and service occupations,Full-time,474.97922
2026-04-01,Newfoundland and Labrador,Sales and service occupations,Part-time,
2026-04-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,471.37796
2026-04-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,442.3661
2026-04-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,465.98227
2026-04-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,495.64468
2026-04-01,Newfoundland and Labrador,Legislative and senior management occupations,Full-time,486.87787
2026-04-01,Newfoundland and Labrador,Legislative and senior management occupations,Part-time,446.97586
2026-04-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,452.1992
2026-04-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,466.721
2026-04-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,500.7321
2026-04-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,473.02026
2026-04-01,Prince Edward Island,"Business, finance and administration occupations",Full-time,464.76135
2026-04-01,Prince Edward Island,"Business, finance and administration occupations",Part-time,
2026-04-01,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,478.89618
