ref_date,geo,noc_desc,job_char,predicted_vacancies
2025-10-01,Quebec,"Business, finance and administration occupations",Part-time,450.9033
2025-10-01,Quebec,Natural and applied sciences and related occupations,Full-time,464.31735
2025-10-01,Quebec,Natural and applied sciences and related occupations,Part-time,488.91745
2025-10-01,Quebec,Health occupations,Full-time,
2025-10-01,Quebec,Health occupations,Part-time,
2025-10-01,Quebec,"Occupations in education, law and social, community and government services",Full-time,380.5278
2025-10-01,Quebec,"Occupations in education, law and social, community and government services",Part-time,439.39352
2025-10-01,Quebec,Sales and service occupations,Full-time,421.0439
2025-10-01,Quebec,Sales and service occupations,Part-time,
2025-10-01,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,
2025-10-01,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,
2025-10-01,Quebec,Occupations in manufacturing and utilities,Full-time,
2025-10-01,Quebec,Occupations in manufacturing and utilities,Part-time,
2025-10-01,Quebec,Legislative and senior management occupations,Full-time,335.9597
2025-10-01,Quebec,Legislative and senior management occupations,Part-time,451.79782
2025-10-01,Quebec,"Occupations in art, culture, recreation and sport",Full-time,504.53268
2025-10-01,Quebec,"Occupations in art, culture, recreation and sport",Part-time,555.67426
2025-10-01,Quebec,"Natural resources, agriculture and related production occupations",Full-time,561.81903
2025-10-01,Quebec,"Natural resources, agriculture and related production occupations",Part-time,587.6015
2025-10-01,Ontario,"Business, finance and administration occupations",Full-time,605.8107
2025-10-01,Ontario,"Business, finance and administration occupations",Part-time,611.6257
2025-10-01,Ontario,Natural and applied sciences and related occupations,Full-time,380.71042
2025-10-01,Ontario,Natural and applied sciences and related occupations,Part-time,439.50607
2025-10-01,Ontario,Health occupations,Full-time,421.15768
2025-10-01,Ontario,Health occupations,Part-time,445.72433
2025-10-01,Ontario,"Occupations in education, law and social, community and government services",Full-time,459.1545
2025-10-01,Ontario,"Occupations in education, law and social, community and government services",Part-time,484.22238
2025-10-01,Ontario,Sales and service occupations,Full-time,
2025-10-01,Ontario,Sales and service occupations,Part-time,
2025-10-01,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,384.2617
2025-10-01,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,440.99606
2025-10-01,Ontario,Occupations in manufacturing and utilities,Full-time,422.64133
2025-10-01,Ontario,Occupations in manufacturing and utilities,Part-time,
2025-10-01,Ontario,Legislative and senior management occupations,Full-time,
2025-10-01,Ontario,Legislative and senior management occupations,Part-time,
2025-10-01,Ontario,"Occupations in art, culture, recreation and sport",Full-time,
2025-10-01,Ontario,"Occupations in art, culture, recreation and sport",Part-time,
2025-10-01,Ontario,"Natural resources, agriculture and related production occupations",Full-time,335.27585
2025-10-01,Ontario,"Natural resources, agriculture and related production occupations",Part-time,451.36057
2025-10-01,Manitoba,"Business, finance and administration occupations",Full-time,504.1013
2025-10-01,Manitoba,"Business, finance and administration occupations",Part-time,555.34906
2025-10-01,Manitoba,Natural and applied sciences and related occupations,Full-time,561.5236
2025-10-01,Manitoba,Natural and applied sciences and related occupations,Part-time,587.3134
2025-10-01,Manitoba,Health occupations,Full-time,605.52997
2025-10-01,Manitoba,Health occupations,Part-time,611.3549
2025-10-01,Manitoba,"Occupations in education, law and social, community and government services",Full-time,406.3088
2025-10-01,Manitoba,"Occupations in education, law and social, community and government services",Part-time,449.3005
2025-10-01,Manitoba,Sales and service occupations,Full-time,429.41696
2025-10-01,Manitoba,Sales and service occupations,Part-time,453.2175
2025-10-01,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,466.71262
2025-10-01,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,491.39963
2025-10-01,Manitoba,Occupations in manufacturing and utilities,Full-time,
2025-10-01,Manitoba,Occupations in manufacturing and utilities,Part-time,
2025-10-01,Manitoba,Legislative and senior management occupations,Full-time,409.5151
2025-10-01,Manitoba,Legislative and senior management occupations,Part-time,452.15256
2025-10-01,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,432.54807
2025-10-01,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,
2025-10-01,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,
2025-10-01,Manitoba,"Natural resources, agriculture and related production occupations",Part-time,
2025-10-01,Saskatchewan,"Business, finance and administration occupations",Full-time,
2025-10-01,Saskatchewan,"Business, finance and administration occupations",Part-time,
2025-10-01,Saskatchewan,Natural and applied sciences and related occupations,Full-time,339.05392
2025-10-01,Saskatchewan,Natural and applied sciences and related occupations,Part-time,453.7446
2025-10-01,Saskatchewan,Health occupations,Full-time,506.40988
2025-10-01,Saskatchewan,Health occupations,Part-time,557.08124
2025-10-01,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,563.13153
2025-10-01,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,588.90155
2025-10-01,Saskatchewan,Sales and service occupations,Full-time,607.0883
2025-10-01,Saskatchewan,Sales and service occupations,Part-time,612.8598
2025-10-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,1148.583
2025-10-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,1041.2566
2025-10-01,Saskatchewan,Occupations in manufacturing and utilities,Full-time,991.9555
2025-10-01,Saskatchewan,Occupations in manufacturing and utilities,Part-time,978.3759
2025-10-01,Saskatchewan,Legislative and senior management occupations,Full-time,980.3598
2025-10-01,Saskatchewan,Legislative and senior management occupations,Part-time,981.97406
2025-10-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Full-time,
2025-10-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Part-time,
2025-10-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,1216.9553
2025-10-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Part-time,1121.365
2025-10-01,Alberta,"Business, finance and administration occupations",Full-time,1119.8215
2025-10-01,Alberta,"Business, finance and administration occupations",Part-time,
2025-10-01,Alberta,Natural and applied sciences and related occupations,Full-time,
2025-10-01,Alberta,Natural and applied sciences and related occupations,Part-time,
2025-10-01,Alberta,Health occupations,Full-time,
2025-10-01,Alberta,Health occupations,Part-time,
2025-10-01,Alberta,"Occupations in education, law and social, community and government services",Full-time,366.34616
2025-10-01,Alberta,"Occupations in education, law and social, community and government services",Part-time,460.1921
2025-10-01,Alberta,Sales and service occupations,Full-time,512.8615
2025-10-01,Alberta,Sales and service occupations,Part-time,562.0014
2025-10-01,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,568.17255
2025-10-01,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,593.76654
2025-10-01,Alberta,Occupations in manufacturing and utilities,Full-time,611.8493
2025-10-01,Alberta,Occupations in manufacturing and utilities,Part-time,617.45135
2025-10-01,Alberta,Legislative and senior management occupations,Full-time,409.45676
2025-10-01,Alberta,Legislative and senior management occupations,Part-time,452.1284
2025-10-01,Alberta,"Occupations in art, culture, recreation and sport",Full-time,432.5361
2025-10-01,Alberta,"Occupations in art, culture, recreation and sport",Part-time,456.16013
2025-10-01,Alberta,"Natural resources, agriculture and related production occupations",Full-time,469.81198
2025-10-01,Alberta,"Natural resources, agriculture and related production occupations",Part-time,494.78683
2025-10-01,British Columbia,"Business, finance and administration occupations",Full-time,
2025-10-01,British Columbia,"Business, finance and administration occupations",Part-time,
2025-10-01,British Columbia,Natural and applied sciences and related occupations,Full-time,521.80145
2025-10-01,British Columbia,Natural and applied sciences and related occupations,Part-time,568.7338
2025-10-01,British Columbia,Health occupations,Full-time,639.12177
2025-10-01,British Columbia,Health occupations,Part-time,
2025-10-01,British Columbia,"Occupations in education, law and social, community and government services",Full-time,
2025-10-01,British Columbia,"Occupations in education, law and social, community and government services",Part-time,
2025-10-01,British Columbia,Sales and service occupations,Full-time,
2025-10-01,British Columbia,Sales and service occupations,Part-time,
2025-10-01,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,335.72604
2025-10-01,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,451.64987
2025-10-01,British Columbia,Occupations in manufacturing and utilities,Full-time,504.3884
2025-10-01,British Columbia,Occupations in manufacturing and utilities,Part-time,555.56537
2025-10-01,British Columbia,Legislative and senior management occupations,Full-time,561.7194
2025-10-01,British Columbia,Legislative and senior management occupations,Part-time,587.50336
2025-10-01,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,605.7148
2025-10-01,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,611.5329
2025-10-01,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,450.79416
2025-10-01,British Columbia,"Natural resources, agriculture and related production occupations",Part-time,527.4123
2025-10-01,Yukon,"Business, finance and administration occupations",Full-time,596.26117
2025-10-01,Yukon,"Business, finance and administration occupations",Part-time,623.7192
2025-10-01,Yukon,Natural and applied sciences and related occupations,Full-time,625.2885
2025-10-01,Yukon,Natural and applied sciences and related occupations,Part-time,641.6457
2025-10-01,Yukon,Health occupations,Full-time,654.8764
2025-10-01,Yukon,Health occupations,Part-time,658.03143
2025-10-01,Yukon,"Occupations in education, law and social, community and government services",Full-time,1202.7507
2025-10-01,Yukon,"Occupations in education, law and social, community and government services",Part-time,1098.7173
2025-10-01,Yukon,Sales and service occupations,Full-time,1071.573
2025-10-01,Yukon,Sales and service occupations,Part-time,1082.9922
2025-10-01,Yukon,"Trades, transport and equipment operators and related occupations",Full-time,1079.4397
2025-10-01,Yukon,"Trades, transport and equipment operators and related occupations",Part-time,1063.2388
2025-10-01,Yukon,Occupations in manufacturing and utilities,Full-time,
2025-10-01,Yukon,Occupations in manufacturing and utilities,Part-time,
2025-10-01,Yukon,Legislative and senior management occupations,Full-time,1118.2351
2025-10-01,Yukon,Legislative and senior management occupations,Part-time,1034.2065
2025-10-01,Yukon,"Occupations in art, culture, recreation and sport",Full-time,990.10297
2025-10-01,Yukon,"Occupations in art, culture, recreation and sport",Part-time,
2025-10-01,Yukon,"Natural resources, agriculture and related production occupations",Full-time,
2025-10-01,Yukon,"Natural resources, agriculture and related production occupations",Part-time,
2025-10-01,Nunavut,"Business, finance and administration occupations",Full-time,
2025-10-01,Nunavut,"Business, finance and administration occupations",Part-time,
2025-10-01,Nunavut,Natural and applied sciences and related occupations,Full-time,1581.4438
2025-10-01,Nunavut,Natural and applied sciences and related occupations,Part-time,1485.6707
2025-10-01,Nunavut,Health occupations,Full-time,1429.905
2025-10-01,Nunavut,Health occupations,Part-time,1418.1096
2025-10-01,Nunavut,"Occupations in education, law and social, community and government services",Full-time,1416.8171
2025-10-01,Nunavut,"Occupations in education, law and social, community and government services",Part-time,1412.4651
2025-10-01,Nunavut,Sales and service occupations,Full-time,1390.1426
2025-10-01,Nunavut,Sales and service occupations,Part-time,1339.8711
2025-10-01,Nunavut,"Trades, transport and equipment operators and related occupations",Full-time,1581.6973
2025-10-01,Nunavut,"Trades, transport and equipment operators and related occupations",Part-time,1479.8242
2025-10-01,Nunavut,Occupations in manufacturing and utilities,Full-time,1424.9973
2025-10-01,Nunavut,Occupations in manufacturing and utilities,Part-time,1413.7471
2025-10-01,Nunavut,Legislative and senior management occupations,Full-time,1407.8801
2025-10-01,Nunavut,Legislative and senior management occupations,Part-time,1383.9426
2025-10-01,Nunavut,"Occupations in art, culture, recreation and sport",Full-time,
2025-10-01,Nunavut,"Occupations in art, culture, recreation and sport",Part-time,
2025-10-01,Nunavut,"Natural resources, agriculture and related production occupations",Full-time,1573.4563
2025-10-01,Nunavut,"Natural resources, agriculture and related production occupations",Part-time,1474.9734
2025-10-01,Northwest Territories,"Business, finance and administration occupations",Full-time,1422.6992
2025-10-01,Northwest Territories,"Business, finance and administration occupations",Part-time,
2025-10-01,Northwest Territories,Natural and applied sciences and related occupations,Full-time,
2025-10-01,Northwest Territories,Natural and applied sciences and related occupations,Part-time,
2025-10-01,Northwest Territories,Health occupations,Full-time,
2025-10-01,Northwest Territories,Health occupations,Part-time,
2025-10-01,Northwest Territories,"Occupations in education, law and social, community and government services",Full-time,1564.5339
2025-10-01,Northwest Territories,"Occupations in education, law and social, community and government services",Part-time,1469.9822
2025-10-01,Northwest Territories,Sales and service occupations,Full-time,1419.1245
2025-10-01,Northwest Territories,Sales and service occupations,Part-time,1409.502
2025-10-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Full-time,1408.1287
2025-10-01,Northwest Territories,"Trades, transport and equipment operators and related occupations",Part-time,1403.4314
2025-10-01,Northwest Territories,Occupations in manufacturing and utilities,Full-time,1379.3477
2025-10-01,Northwest Territories,Occupations in manufacturing and utilities,Part-time,1325.832
2025-10-01,Northwest Territories,Legislative and senior management occupations,Full-time,1438.3909
2025-10-01,Northwest Territories,Legislative and senior management occupations,Part-time,1369.825
2025-10-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Full-time,1339.978
2025-10-01,Northwest Territories,"Occupations in art, culture, recreation and sport",Part-time,1324.8508
2025-10-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Full-time,1322.0574
2025-10-01,Northwest Territories,"Natural resources, agriculture and related production occupations",Part-time,1299.9338
2026-01-01,Newfoundland and Labrador,"Business, finance and administration occupations",Full-time,
2026-01-01,Newfoundland and Labrador,"Business, finance and administration occupations",Part-time,
2026-01-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Full-time,1578.0935
2026-01-01,Newfoundland and Labrador,Natural and applied sciences and related occupations,Part-time,1478.553
2026-01-01,Newfoundland and Labrador,Health occupations,Full-time,1424.9136
2026-01-01,Newfoundland and Labrador,Health occupations,Part-time,
2026-01-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Full-time,
2026-01-01,Newfoundland and Labrador,"Occupations in education, law and social, community and government services",Part-time,
2026-01-01,Newfoundland and Labrador,Sales and service occupations,Full-time,
2026-01-01,Newfoundland and Labrador,Sales and service occupations,Part-time,
2026-01-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Full-time,1573.5496
2026-01-01,Newfoundland and Labrador,"Trades, transport and equipment operators and related occupations",Part-time,1475.0244
2026-01-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Full-time,1422.7161
2026-01-01,Newfoundland and Labrador,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Newfoundland and Labrador,Legislative and senior management occupations,Full-time,
2026-01-01,Newfoundland and Labrador,Legislative and senior management occupations,Part-time,
2026-01-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Full-time,
2026-01-01,Newfoundland and Labrador,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Full-time,746.8437
2026-01-01,Newfoundland and Labrador,"Natural resources, agriculture and related production occupations",Part-time,796.86786
2026-01-01,Prince Edward Island,"Business, finance and administration occupations",Full-time,866.9616
2026-01-01,Prince Edward Island,"Business, finance and administration occupations",Part-time,872.2338
2026-01-01,Prince Edward Island,Natural and applied sciences and related occupations,Full-time,878.94574
2026-01-01,Prince Edward Island,Natural and applied sciences and related occupations,Part-time,899.40424
2026-01-01,Prince Edward Island,Health occupations,Full-time,
2026-01-01,Prince Edward Island,Health occupations,Part-time,
2026-01-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Full-time,622.9152
2026-01-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,666.7172
2026-01-01,Prince Edward Island,Sales and service occupations,Full-time,646.69745
2026-01-01,Prince Edward Island,Sales and service occupations,Part-time,
2026-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,
2026-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,
2026-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,
2026-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Prince Edward Island,Legislative and senior management occupations,Full-time,547.17523
2026-01-01,Prince Edward Island,Legislative and senior management occupations,Part-time,666.0258
2026-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Full-time,720.0268
2026-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Part-time,772.4943
2026-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Full-time,778.81415
2026-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Part-time,805.21893
2026-01-01,Nova Scotia,"Business, finance and administration occupations",Full-time,823.8713
2026-01-01,Nova Scotia,"Business, finance and administration occupations",Part-time,829.83563
2026-01-01,Nova Scotia,Natural and applied sciences and related occupations,Full-time,592.2973
2026-01-01,Nova Scotia,Natural and applied sciences and related occupations,Part-time,652.86176
2026-01-01,Nova Scotia,Health occupations,Full-time,634.0927
2026-01-01,Nova Scotia,Health occupations,Part-time,658.811
2026-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,672.6845
2026-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,698.6762
2026-01-01,Nova Scotia,Sales and service occupations,Full-time,
2026-01-01,Nova Scotia,Sales and service occupations,Part-time,
2026-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,597.4572
2026-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,655.445
2026-01-01,Nova Scotia,Occupations in manufacturing and utilities,Full-time,636.64935
2026-01-01,Nova Scotia,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Nova Scotia,Legislative and senior management occupations,Full-time,
2026-01-01,Nova Scotia,Legislative and senior management occupations,Part-time,
2026-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Full-time,
2026-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Full-time,553.08417
2026-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Part-time,669.72064
2026-01-01,New Brunswick,"Business, finance and administration occupations",Full-time,723.59247
2026-01-01,New Brunswick,"Business, finance and administration occupations",Part-time,775.165
2026-01-01,New Brunswick,Natural and applied sciences and related occupations,Full-time,781.3088
2026-01-01,New Brunswick,Natural and applied sciences and related occupations,Part-time,807.68353
2026-01-01,New Brunswick,Health occupations,Full-time,826.2941
2026-01-01,New Brunswick,Health occupations,Part-time,832.17474
2026-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,622.37225
2026-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Part-time,666.3398
2026-01-01,New Brunswick,Sales and service occupations,Full-time,646.35223
2026-01-01,New Brunswick,Sales and service occupations,Part-time,670.5854
2026-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,684.54877
2026-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Part-time,710.0197
2026-01-01,New Brunswick,Occupations in manufacturing and utilities,Full-time,
2026-01-01,New Brunswick,Occupations in manufacturing and utilities,Part-time,
2026-01-01,New Brunswick,Legislative and senior management occupations,Full-time,641.00336
2026-01-01,New Brunswick,Legislative and senior management occupations,Part-time,681.7065
2026-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Full-time,719.43353
2026-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Full-time,
2026-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Part-time,
2026-01-01,Quebec,"Business, finance and administration occupations",Full-time,
2026-01-01,Quebec,"Business, finance and administration occupations",Part-time,
2026-01-01,Quebec,Natural and applied sciences and related occupations,Full-time,1436.8105
2026-01-01,Quebec,Natural and applied sciences and related occupations,Part-time,1328.8647
2026-01-01,Quebec,Health occupations,Full-time,1301.0879
2026-01-01,Quebec,Health occupations,Part-time,1313.2246
2026-01-01,Quebec,"Occupations in education, law and social, community and government services",Full-time,1312.4075
2026-01-01,Quebec,"Occupations in education, law and social, community and government services",Part-time,1309.2739
2026-01-01,Quebec,Sales and service occupations,Full-time,1292.5493
2026-01-01,Quebec,Sales and service occupations,Part-time,1262.2358
2026-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,1133.435
2026-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,1141.7769
2026-01-01,Quebec,Occupations in manufacturing and utilities,Full-time,1132.1758
2026-01-01,Quebec,Occupations in manufacturing and utilities,Part-time,1106.4343
2026-01-01,Quebec,Legislative and senior management occupations,Full-time,1097.2231
2026-01-01,Quebec,Legislative and senior management occupations,Part-time,1097.7734
2026-01-01,Quebec,"Occupations in art, culture, recreation and sport",Full-time,
2026-01-01,Quebec,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Quebec,"Natural resources, agriculture and related production occupations",Full-time,622.9152
2026-01-01,Quebec,"Natural resources, agriculture and related production occupations",Part-time,666.7172
2026-01-01,Ontario,"Business, finance and administration occupations",Full-time,646.69745
2026-01-01,Ontario,"Business, finance and administration occupations",Part-time,
2026-01-01,Ontario,Natural and applied sciences and related occupations,Full-time,
2026-01-01,Ontario,Natural and applied sciences and related occupations,Part-time,
2026-01-01,Ontario,Health occupations,Full-time,
2026-01-01,Ontario,Health occupations,Part-time,
2026-01-01,Ontario,"Occupations in education, law and social, community and government services",Full-time,566.32294
2026-01-01,Ontario,"Occupations in education, law and social, community and government services",Part-time,674.93866
2026-01-01,Ontario,Sales and service occupations,Full-time,728.7028
2026-01-01,Ontario,Sales and service occupations,Part-time,779.02997
2026-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,785.16205
2026-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,811.4211
2026-01-01,Ontario,Occupations in manufacturing and utilities,Full-time,829.9748
2026-01-01,Ontario,Occupations in manufacturing and utilities,Part-time,835.726
2026-01-01,Ontario,Legislative and senior management occupations,Full-time,622.54095
2026-01-01,Ontario,Legislative and senior management occupations,Part-time,666.50336
2026-01-01,Ontario,"Occupations in art, culture, recreation and sport",Full-time,646.538
2026-01-01,Ontario,"Occupations in art, culture, recreation and sport",Part-time,670.7624
2026-01-01,Ontario,"Natural resources, agriculture and related production occupations",Full-time,684.7348
2026-01-01,Ontario,"Natural resources, agriculture and related production occupations",Part-time,710.22015
2026-01-01,Manitoba,"Business, finance and administration occupations",Full-time,
2026-01-01,Manitoba,"Business, finance and administration occupations",Part-time,
2026-01-01,Manitoba,Natural and applied sciences and related occupations,Full-time,593.8298
2026-01-01,Manitoba,Natural and applied sciences and related occupations,Part-time,653.9633
2026-01-01,Manitoba,Health occupations,Full-time,635.17816
2026-01-01,Manitoba,Health occupations,Part-time,
2026-01-01,Manitoba,"Occupations in education, law and social, community and government services",Full-time,
2026-01-01,Manitoba,"Occupations in education, law and social, community and government services",Part-time,
2026-01-01,Manitoba,Sales and service occupations,Full-time,
2026-01-01,Manitoba,Sales and service occupations,Part-time,
2026-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,547.1911
2026-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,666.0361
2026-01-01,Manitoba,Occupations in manufacturing and utilities,Full-time,720.0378
2026-01-01,Manitoba,Occupations in manufacturing and utilities,Part-time,772.5026
2026-01-01,Manitoba,Legislative and senior management occupations,Full-time,778.8215
2026-01-01,Manitoba,Legislative and senior management occupations,Part-time,805.226
2026-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,823.87787
2026-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,829.84174
2026-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,1247.0222
2026-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Part-time,1266.374
2026-01-01,Saskatchewan,"Business, finance and administration occupations",Full-time,1252.4897
2026-01-01,Saskatchewan,"Business, finance and administration occupations",Part-time,1230.4851
2026-01-01,Saskatchewan,Natural and applied sciences and related occupations,Full-time,1193.2507
2026-01-01,Saskatchewan,Natural and applied sciences and related occupations,Part-time,1178.9219
2026-01-01,Saskatchewan,Health occupations,Full-time,1176.9294
2026-01-01,Saskatchewan,Health occupations,Part-time,1176.771
2026-01-01,Saskatchewan,"Occupations in education, law and social, community and government services",Full-time,1700.1189
2026-01-01,Saskatchewan,"Occupations in education, law and social, community and government services",Part-time,1647.0999
2026-01-01,Saskatchewan,Sales and service occupations,Full-time,1628.5667
2026-01-01,Saskatchewan,Sales and service occupations,Part-time,1623.8403
2026-01-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Full-time,1616.6829
2026-01-01,Saskatchewan,"Trades, transport and equipment operators and related occupations",Part-time,1587.8635
2026-01-01,Saskatchewan,Occupations in manufacturing and utilities,Full-time,
2026-01-01,Saskatchewan,Occupations in manufacturing and utilities,Part-time,
2026-01-01,Saskatchewan,Legislative and senior management occupations,Full-time,1819.7937
2026-01-01,Saskatchewan,Legislative and senior management occupations,Part-time,1717.8369
2026-01-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Full-time,1662.8738
2026-01-01,Saskatchewan,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Full-time,
2026-01-01,Saskatchewan,"Natural resources, agriculture and related production occupations",Part-time,
2026-01-01,Alberta,"Business, finance and administration occupations",Full-time,
2026-01-01,Alberta,"Business, finance and administration occupations",Part-time,
2026-01-01,Alberta,Natural and applied sciences and related occupations,Full-time,1823.083
2026-01-01,Alberta,Natural and applied sciences and related occupations,Part-time,1725.0605
2026-01-01,Alberta,Health occupations,Full-time,1667.9944
2026-01-01,Alberta,Health occupations,Part-time,1655.9214
2026-01-01,Alberta,"Occupations in education, law and social, community and government services",Full-time,1654.6094
2026-01-01,Alberta,"Occupations in education, law and social, community and government services",Part-time,1650.1526
2026-01-01,Alberta,Sales and service occupations,Full-time,1627.2959
2026-01-01,Alberta,Sales and service occupations,Part-time,1575.8252
2026-01-01,Alberta,"Trades, transport and equipment operators and related occupations",Full-time,1819.06
2026-01-01,Alberta,"Trades, transport and equipment operators and related occupations",Part-time,1717.2485
2026-01-01,Alberta,Occupations in manufacturing and utilities,Full-time,1662.5117
2026-01-01,Alberta,Occupations in manufacturing and utilities,Part-time,1651.4841
2026-01-01,Alberta,Legislative and senior management occupations,Full-time,1645.647
2026-01-01,Alberta,Legislative and senior management occupations,Part-time,1621.0654
2026-01-01,Alberta,"Occupations in art, culture, recreation and sport",Full-time,
2026-01-01,Alberta,"Occupations in art, culture, recreation and sport",Part-time,
2026-01-01,Alberta,"Natural resources, agriculture and related production occupations",Full-time,1697.4526
2026-01-01,Alberta,"Natural resources, agriculture and related production occupations",Part-time,1645.0767
2026-01-01,British Columbia,"Business, finance and administration occupations",Full-time,1627.2588
2026-01-01,British Columbia,"Business, finance and administration occupations",Part-time,
2026-01-01,British Columbia,Natural and applied sciences and related occupations,Full-time,
2026-01-01,British Columbia,Natural and applied sciences and related occupations,Part-time,
2026-01-01,British Columbia,Health occupations,Full-time,
2026-01-01,British Columbia,Health occupations,Part-time,
2026-01-01,British Columbia,"Occupations in education, law and social, community and government services",Full-time,1553.5503
2026-01-01,British Columbia,"Occupations in education, law and social, community and government services",Part-time,1510.5876
2026-01-01,British Columbia,Sales and service occupations,Full-time,1491.5422
2026-01-01,British Columbia,Sales and service occupations,Part-time,1485.8418
2026-01-01,British Columbia,"Trades, transport and equipment operators and related occupations",Full-time,1485.4548
2026-01-01,British Columbia,"Trades, transport and equipment operators and related occupations",Part-time,1482.2615
2026-01-01,British Columbia,Occupations in manufacturing and utilities,Full-time,1455.8352
2026-01-01,British Columbia,Occupations in manufacturing and utilities,Part-time,1399.7327
2026-01-01,British Columbia,Legislative and senior management occupations,Full-time,1815.5
2026-01-01,British Columbia,Legislative and senior management occupations,Part-time,1714.4172
2026-01-01,British Columbia,"Occupations in art, culture, recreation and sport",Full-time,1660.6887
2026-01-01,British Columbia,"Occupations in art, culture, recreation and sport",Part-time,1649.9475
2026-01-01,British Columbia,"Natural resources, agriculture and related production occupations",Full-time,1644.0117
2026-01-01,British Columbia,"Natural resources, agriculture and related production occupations",Part-time,1619.1387
